Program Code,Account Owner,Location Account Number,Account ID (18 char),Combined,Location: Account Name,SAP Account Name 2,Location Address,SAP Customer Group 5 Desc,Approval Status,SAP Sales Office Desc,Approval Date,Active Account,Marketing Solution: Marketing Solutions,Primary Industry,SAP Sales Group Desc
CY24-LOYALTY,Robert Leidolf,0000711349,0011S0000181L8NQAU,"TIRE STORE SERVICE CENTER- BRIDGEPO712 US HIGHWAY 380, BRIDGEPORT, TX 76426 US",TIRE STORE SERVICE CENTER- BRIDGEPO,,"712 US HIGHWAY 380, BRIDGEPORT, TX 76426 US",,Approved,IC DIRECT SALES,"1/3/2024, 2:55 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000720509,0011S00001HphxoQAB,"TIRE STORE SERVICE CENTER- PIPELINE2025 PIPELINE RD, BEDFORD, TX 76022 US",TIRE STORE SERVICE CENTER- PIPELINE,,"2025 PIPELINE RD, BEDFORD, TX 76022 US",,Approved with Exceptions,IC DIRECT SALES,"3/7/2024, 9:21 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000714075,0011S00001979qcQAA,"TIRE STORE SERVICE CENTER COPPELL825 S. MACARTHUR BLVD, COPPELL, TX 75019 US",TIRE STORE SERVICE CENTER COPPELL,,"825 S. MACARTHUR BLVD, COPPELL, TX 75019 US",,Approved,IC DIRECT SALES,"1/3/2024, 2:49 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000710881,0011S000014hOq2QAE,"TIRE STORE SERVICE CENTER3928 HARWOOD RD, BEDFORD, TX 76021 US",TIRE STORE SERVICE CENTER,GHANIM GROUP INC,"3928 HARWOOD RD, BEDFORD, TX 76021 US",,Approved,IC DIRECT SALES,"1/3/2024, 2:46 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000719131,0011S00001GIeJBQA1,"AUTO TIRE AND REPAIR5407 E. BELKNAP ST., HALTOM CITY, TX 76117 US",AUTO TIRE AND REPAIR,,"5407 E. BELKNAP ST., HALTOM CITY, TX 76117 US",,Approved,IC DIRECT SALES,"1/3/2024, 2:32 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000705710,0011S0000145hfiQAA,"HANORAY INC3301 ALTA MERE DRIVE, FORT WORTH, TX 76116 US",HANORAY INC,MIDAS 5804,"3301 ALTA MERE DRIVE, FORT WORTH, TX 76116 US",MIDAS,Approved,IC DIRECT SALES,"1/4/2024, 9:43 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000703430,0011S0000130t3SQAQ,"PREMIER DIESEL AND AUTO REPAIR7601 RENDON BLOODWORTH RD, MANSFIELD, TX 76063 US",PREMIER DIESEL AND AUTO REPAIR,,"7601 RENDON BLOODWORTH RD, MANSFIELD, TX 76063 US",,Approved,IC DIRECT SALES,"1/4/2024, 9:04 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000703183,0011S00001309GxQAI,"ANGLEN AUTOMOTIVE1549 FM 1446, WAXAHACHIE, TX 75167 US",ANGLEN AUTOMOTIVE,,"1549 FM 1446, WAXAHACHIE, TX 75167 US",,Approved,IC DIRECT SALES,"1/4/2024, 9:02 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000701856,0011S00000s7liMQAQ,"RTR AUTO PARTS AND SERVICE LLC1441 NORTH PLAZA DRIVE, GRANBURY, TX 76048 US",RTR AUTO PARTS AND SERVICE LLC,MIDAS 5134,"1441 NORTH PLAZA DRIVE, GRANBURY, TX 76048 US",MIDAS,Approved,IC DIRECT SALES,"1/4/2024, 8:59 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000701799,0011S00000s8v53QAA,"VANHELDORF ENTERPRISES #2 LLC2715 TEXAS AVE. S., COLLEGE STATION, TX 77840 US",VANHELDORF ENTERPRISES #2 LLC,MIDAS 5815,"2715 TEXAS AVE. S., COLLEGE STATION, TX 77840 US",MIDAS,Approved,IC DIRECT SALES,"1/4/2024, 8:57 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000691937,0013700000URigNAAT,"VANHELDORF ENTERPRISES LLC2407 W HOLCOMBE BLVD, HOUSTON, TX 77030 US",VANHELDORF ENTERPRISES LLC,MIDAS 5313,"2407 W HOLCOMBE BLVD, HOUSTON, TX 77030 US",MIDAS,Approved,IC DIRECT SALES,"1/4/2024, 8:48 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000689577,0013700000NY7roAAD,"C BOUTTE ENTERPRISES LLC3115 W. PINHOOK RD., LAFAYETTE, LA 70508 US",C BOUTTE ENTERPRISES LLC,MIDAS 5205,"3115 W. PINHOOK RD., LAFAYETTE, LA 70508 US",MIDAS,Approved,IC DIRECT SALES,"1/4/2024, 8:47 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000689342,0013700000JZEaCAAX,"WESTBOUND ROAD LLC3120 W PIONEER PKWY, ARLINGTON, TX 76013 US",WESTBOUND ROAD LLC,MIDAS 5329,"3120 W PIONEER PKWY, ARLINGTON, TX 76013 US",MIDAS,Approved,IC DIRECT SALES,"1/4/2024, 8:46 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000680236,0013700000ASK5PAAX,"M AND D TIRE AND AUTO1010 E HWY 199, SPRINGTOWN, TX 76082 US",M AND D TIRE AND AUTO,LT GIBSON ENTERPRISES LLC,"1010 E HWY 199, SPRINGTOWN, TX 76082 US",,Approved,IC DIRECT SALES,"1/4/2024, 8:31 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000581236,0013700000ARwfSAAT,"RICK AND RAY'S AUTO PLAZA2425 CULLEN ST, FORT WORTH, TX 76107 US",RICK AND RAY'S AUTO PLAZA,CENTER LLC,"2425 CULLEN ST, FORT WORTH, TX 76107 US",,Approved,IC DIRECT SALES,"1/4/2024, 8:01 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000726518,001Nv000006O1ynIAC,"COPPERFIELD AUTOMOTIVE8411 QUEENSTON BLVD, HOUSTON, TX 77095 US",COPPERFIELD AUTOMOTIVE,AVG OPERATIONS,"8411 QUEENSTON BLVD, HOUSTON, TX 77095 US",AAA-AAR,Approved,IC DIRECT SALES,"2/14/2024, 12:52 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000500009,0013700000ASAQOAA5,"RICK'S AUTOMOTIVE INC1110 N MAIN ST, CLEBURNE, TX 76033-3860 US",RICK'S AUTOMOTIVE INC,,"1110 N MAIN ST, CLEBURNE, TX 76033-3860 US",AAA-AAR,Approved,IC DIRECT SALES,"1/4/2024, 7:35 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000176647,0013700000AS75AAAT,"THOMAS M MARINO'S AUTOMOTIVE INC7035 SNIDER PLZ, DALLAS, TX 75205 US",THOMAS M MARINO'S AUTOMOTIVE INC,,"7035 SNIDER PLZ, DALLAS, TX 75205 US",,Approved,IC DIRECT SALES,"1/4/2024, 7:33 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000429847,0013700000ARwRaAAL,"CAR CHECK9710 CLAY RD, HOUSTON, TX 77080-1222 US",CAR CHECK,,"9710 CLAY RD, HOUSTON, TX 77080-1222 US",AAA-AAR,Approved,IC DIRECT SALES,"1/4/2024, 7:30 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000020978,0013700000ARzpvAAD,"MOORES AUTOMOTIVE300 E MCLEROY, SAGINAW, TX 76179-0000 US",MOORES AUTOMOTIVE,,"300 E MCLEROY, SAGINAW, TX 76179-0000 US",,Approved,IC DIRECT SALES,"1/4/2024, 7:25 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000037077,0013700000AS6C3AAL,"QUALITY AUTO SERVICE CENTER12513 WILLOW SPRINGS RD, HASLET, TX 76052 US",QUALITY AUTO SERVICE CENTER,,"12513 WILLOW SPRINGS RD, HASLET, TX 76052 US",,Approved,IC DIRECT SALES,"1/4/2024, 6:25 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000506134,0013700000ASC0SAAX,"SHIPMAN TIRE AND AUTO SERVICE1601 N HAMPTON, DESOTO, TX 75115 US",SHIPMAN TIRE AND AUTO SERVICE,,"1601 N HAMPTON, DESOTO, TX 75115 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/4/2024, 6:28 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000606951,0013700000ASK2cAAH,"PARKER COUNTY AUTOMOTIVE2404 FORT WORTH HWY, WEATHERFORD, TX 76087-4925 US",PARKER COUNTY AUTOMOTIVE,,"2404 FORT WORTH HWY, WEATHERFORD, TX 76087-4925 US",,Approved,IC DIRECT SALES,"1/4/2024, 7:20 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000711359,0013700000NVjKlAAL,"INTEGRITY CAR CARE-PILOT POINT1321 N. HWY 377, PILOT POINT, TX 76258 US",INTEGRITY CAR CARE-PILOT POINT,,"1321 N. HWY 377, PILOT POINT, TX 76258 US",ATD TIRE PROS,Approved with Exceptions,IC DIRECT SALES,"3/22/2024, 3:54 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000711429,0011S0000181OiJQAU,"INTEGRITY CAR CARE- SAVANNAH26779 E HWY 380, AUBREY, TX 76227 US",INTEGRITY CAR CARE- SAVANNAH,,"26779 E HWY 380, AUBREY, TX 76227 US",ATD TIRE PROS,Approved with Exceptions,IC DIRECT SALES,"3/7/2024, 9:06 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000711428,0011S0000181Oi4QAE,"INTEGRITY CAR CARE-CROSSROADS100 NAYLOR RD, CROSSROADS, TX 76227 US",INTEGRITY CAR CARE-CROSSROADS,,"100 NAYLOR RD, CROSSROADS, TX 76227 US",ATD TIRE PROS,Approved with Exceptions,IC DIRECT SALES,"3/7/2024, 9:05 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,David Wessel,0000724794,0011S00000s9KT0QAM,"GP MINNESOTA WHOLESALE TIRE3955 HWY 61N, SAINT PAUL, MN 55110 US",GP MINNESOTA WHOLESALE TIRE,AND AUTO,"3955 HWY 61N, SAINT PAUL, MN 55110 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/5/2024, 4:20 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,David Wessel,0000724769,001Nv0000034PSlIAM,"HOPSON AUTOMOTIVE, LLCW241 S4165 PINE HOLLOW COURT, WAUKESHA, WI 53189 US","HOPSON AUTOMOTIVE, LLC",,"W241 S4165 PINE HOLLOW COURT, WAUKESHA, WI 53189 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/5/2024, 1:29 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,David Wessel,0000725879,001Nv000005vyaCIAQ,"LEGGETT AUTOMOTIVE-FAYETTEVILLE2570 NORTH COLLEGE AVE, FAYETTEVILLE, AR 72703 US",LEGGETT AUTOMOTIVE-FAYETTEVILLE,,"2570 NORTH COLLEGE AVE, FAYETTEVILLE, AR 72703 US",MIDAS,Approved,IC DIRECT SALES,"1/5/2024, 1:27 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,David Wessel,0000725878,001Nv000005w1iPIAQ,"LEGGETT AUTOMOTIVE-BENTONVILLE702 S. WALTON BLVD, BENTONVILLE, AR 72712 US",LEGGETT AUTOMOTIVE-BENTONVILLE,,"702 S. WALTON BLVD, BENTONVILLE, AR 72712 US",MIDAS,Approved,IC DIRECT SALES,"2/28/2024, 9:09 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,David Wessel,0000714153,0011S0000196LWkQAM,"KARL'S TIRE AND AUTO SERVICE INC4828 S BROADWAY AVE, WICHITA, KS 67216 US",KARL'S TIRE AND AUTO SERVICE INC,,"4828 S BROADWAY AVE, WICHITA, KS 67216 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/5/2024, 1:23 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,David Wessel,0000718532,0011S0000196VcxQAE,"41 AUTO REPAIR LLC854 BRAZEAU AVE, OCONTO, WI 54153 US",41 AUTO REPAIR LLC,41 AUTO STOP,"854 BRAZEAU AVE, OCONTO, WI 54153 US",CONTINENTAL GOLD,Approved,IC DIRECT SALES,"1/5/2024, 1:22 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000692172,0013700000VZEGuAAP,"DEKRA MCDERMOTT9020 INDEPENDENCE PKWY, PLANO, TX 75023 US",DEKRA MCDERMOTT,,"9020 INDEPENDENCE PKWY, PLANO, TX 75023 US",,Approved,IC DIRECT SALES,"1/5/2024, 10:34 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000690831,0013700000QxntkAAB,"DEKRA OGDEN1990 WASHINGTON BLVD, OGDEN, UT 84401 US",DEKRA OGDEN,,"1990 WASHINGTON BLVD, OGDEN, UT 84401 US",,Approved,IC DIRECT SALES,"1/5/2024, 10:32 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000690840,0013700000QxntaAAB,"DEKRA SALT LAKE CITY865 S STATE ST, SALT LAKE CITY, UT 84111 US",DEKRA SALT LAKE CITY,,"865 S STATE ST, SALT LAKE CITY, UT 84111 US",,Approved,IC DIRECT SALES,"1/5/2024, 10:28 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000690835,0013700000QxntQAAR,"DEKRA MIDVALE7735 STATE ST, MIDVALE, UT 84047 US",DEKRA MIDVALE,,"7735 STATE ST, MIDVALE, UT 84047 US",,Approved,IC DIRECT SALES,"1/5/2024, 10:26 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000689308,0013700000MwToNAAV,"DEKRA WEST JORDAN1835 W 9000 SOUTH, WEST JORDAN, UT 84088 US",DEKRA WEST JORDAN,DEKRA AUTOMOTIVE NORTH AMERICA INC,"1835 W 9000 SOUTH, WEST JORDAN, UT 84088 US",DEKRA,Approved,IC DIRECT SALES,"1/5/2024, 10:23 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000702267,0011S000011LLMDQA4,"DEKRA WEBB ROYAL10959 WEBB CHAPEL RD, DALLAS, TX 75229 US",DEKRA WEBB ROYAL,,"10959 WEBB CHAPEL RD, DALLAS, TX 75229 US",DEKRA,Approved,IC DIRECT SALES,"1/5/2024, 10:18 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000702266,0011S000011LLEoQAO,"DEKRA RUFE SNOW6739 RUFE SNOW DRIVE, WATAUGA, TX 76148 US",DEKRA RUFE SNOW,,"6739 RUFE SNOW DRIVE, WATAUGA, TX 76148 US",DEKRA,Approved,IC DIRECT SALES,"1/5/2024, 10:16 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Robert Leidolf,0000702268,0011S000011LLMXQA4,"DEKRA SAN MATEO PROSPE2500 SAN MATEO BLVD NE, ALBUQUERQUE, NM 87110 US",DEKRA SAN MATEO PROSPE,,"2500 SAN MATEO BLVD NE, ALBUQUERQUE, NM 87110 US",DEKRA,Approved,IC DIRECT SALES,"1/5/2024, 10:21 AM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000725099,001Nv0000040LbdIAE,"YRK CUSTOMZ2222 CYPRESS LANDING, HOUSTON, TX 77090 US",YRK CUSTOMZ,YRK LLC,"2222 CYPRESS LANDING, HOUSTON, TX 77090 US",CONTINENTAL GOLD,Approved,IC DIRECT SALES,"1/4/2024, 10:31 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000724806,0013700000NVjdCAAT,"EAST GAUSE TIRE AND AUTOMOTIVE INC2120 GAUSE BLVD EAST, SLIDELL, LA 70461 US",EAST GAUSE TIRE AND AUTOMOTIVE INC,,"2120 GAUSE BLVD EAST, SLIDELL, LA 70461 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/4/2024, 10:28 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000724764,0011S00001BaztRQAR,"SAM AND JOE'S2101 DULUTH DR, ARLINGTON, TX 76012 US",SAM AND JOE'S,ADILAN AUTO GROUP,"2101 DULUTH DR, ARLINGTON, TX 76012 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:27 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000724097,0013700000NVjdAAAT,"SUPERIOR TIRE OF MANDEVILLE2350 FLORIDA STREET, MANDEVILLE, LA 70448 US",SUPERIOR TIRE OF MANDEVILLE,SUPERIOR TIRE OF SOUTHEASTERN LOUIS,"2350 FLORIDA STREET, MANDEVILLE, LA 70448 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/4/2024, 10:24 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000724094,0011S00001Hu0U7QAJ,"SUPERIOR TIRE LOTUS637 LOTUS DR. N, MANDEVILLE, LA 70471 US",SUPERIOR TIRE LOTUS,SUPERIOR TIRE OF SOUTHEASTERN LOUIS,"637 LOTUS DR. N, MANDEVILLE, LA 70471 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/4/2024, 10:23 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000720072,0011S00001HnsM0QAJ,"LIOMEE FLEET SERVICES200 S BLUE MOUND RD, SAGINAW, TX 76131 US",LIOMEE FLEET SERVICES,,"200 S BLUE MOUND RD, SAGINAW, TX 76131 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:19 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000718975,0013700000NVjN5AAL,"SERVICE TIRE PROS OF MOSS BLUFF212 SAM HOUSTON JONES PKWY, LAKE CHARLES, LA 70611 US",SERVICE TIRE PROS OF MOSS BLUFF,,"212 SAM HOUSTON JONES PKWY, LAKE CHARLES, LA 70611 US",ATD TIRE PROS,Approved,IC DIRECT SALES,"1/4/2024, 10:17 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000718951,0011S00000elbcJQAQ,"SERVICE TIRE AND AUTO OF LAKE CHARL720 W MC NEESE ST, LAKE CHARLES, LA 70605 US",SERVICE TIRE AND AUTO OF LAKE CHARL,,"720 W MC NEESE ST, LAKE CHARLES, LA 70605 US",ATD TIRE PROS,Approved,IC DIRECT SALES,"1/4/2024, 10:16 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000718911,0011S00001GFpN6QAL,"SUPER TECH AUTOMOTIVE1303 GERRY DR, ALEDO, TX 76008 US",SUPER TECH AUTOMOTIVE,,"1303 GERRY DR, ALEDO, TX 76008 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:15 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000714160,0011S0000180z26QAA,"TIRE STORE SERVICE CENTER - LITTLE2446 LITTLE YORK, HOUSTON, TX 77093 US",TIRE STORE SERVICE CENTER - LITTLE,,"2446 LITTLE YORK, HOUSTON, TX 77093 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:10 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000714158,0011S0000196cU5QAI,"TIRE STORE SERVICE CENTER - SOUTH S201 W SOUTH ST, ALVIN, TX 77511 US",TIRE STORE SERVICE CENTER - SOUTH S,,"201 W SOUTH ST, ALVIN, TX 77511 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:07 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000715034,0011S00001Asgg9QAB,"JEREMIS #27661 RENDON BLOODWORTH RD STE 500, MANSFIELD, TX 76063 US",JEREMIS #2,,"7661 RENDON BLOODWORTH RD STE 500, MANSFIELD, TX 76063 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:12 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000714112,0011S00000hXXLqQAO,"PRISTINE COMPLETE AUTOMOTIVE15888 CHAMPION FOREST DRIVE, SPRING, TX 77379 US",PRISTINE COMPLETE AUTOMOTIVE,CHAMPION PREMIER CAR CARE,"15888 CHAMPION FOREST DRIVE, SPRING, TX 77379 US",GOODYEAR TSN,Approved,IC DIRECT SALES,"1/4/2024, 10:06 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000714159,0011S0000196cWQQAY,"TIRE STORE SERVICE-TELEPHONE6401 TELEPHONE RD, HOUSTON, TX 77061 US",TIRE STORE SERVICE-TELEPHONE,,"6401 TELEPHONE RD, HOUSTON, TX 77061 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:09 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000714095,0011S0000196cWHQAY,"TIRE SERVICE CENTER PARTNERS LLC107 N MILBY, HOUSTON, TX 77003 US",TIRE SERVICE CENTER PARTNERS LLC,TIRE STORE SERVICE CENTER,"107 N MILBY, HOUSTON, TX 77003 US",,Approved with Exceptions,IC DIRECT SALES,"9/18/2024, 4:08 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000713742,0011S0000194ZcHQAU,"SUPERIOR AUTOMOTIVE LLC1799 N. BUSINESS HWY 287, DECATUR, TX 76234 US",SUPERIOR AUTOMOTIVE LLC,,"1799 N. BUSINESS HWY 287, DECATUR, TX 76234 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:02 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000712486,0011S0000183JS1QAM,"THE CAR GUYS TIRE AND AUTO REPAIR3055 KINGSWOOD BLVD, GRAND PRAIRIE, TX 75052 US",THE CAR GUYS TIRE AND AUTO REPAIR,DUHA ENTERPRISES LLC,"3055 KINGSWOOD BLVD, GRAND PRAIRIE, TX 75052 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:00 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000712312,0011S000015hrhKQAQ,"SKELTONS SHOP LLC - DO NOT USE213 EAST WICHITA ST., HENRIETTA, TX 76365 US",SKELTONS SHOP LLC - DO NOT USE,,"213 EAST WICHITA ST., HENRIETTA, TX 76365 US",,Approved,IC DIRECT SALES,"1/4/2024, 9:58 PM",No,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000711125,0011S000016icxxQAA,"GALLOMAR LLC7508 BLVD 26, NORTH RICHLAND HILLS, TX 76180 US",GALLOMAR LLC,MIDAS 5101,"7508 BLVD 26, NORTH RICHLAND HILLS, TX 76180 US",MIDAS,Approved,IC DIRECT SALES,"1/4/2024, 9:55 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000709323,0011S000015jHvxQAE,"WADES AUTO REPAIR LLC6120 HUDDLESTON ST., HALTOM CITY, TX 76137 US",WADES AUTO REPAIR LLC,,"6120 HUDDLESTON ST., HALTOM CITY, TX 76137 US",,Approved,IC DIRECT SALES,"1/4/2024, 9:50 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000708846,0011S000015hrTRQAY,"CONOVER CUSTOM CUES INC622 WEST HENDERSON STREET, CLEBURNE, TX 76033 US",CONOVER CUSTOM CUES INC,MIDAS 5133,"622 WEST HENDERSON STREET, CLEBURNE, TX 76033 US",MIDAS,Approved,IC DIRECT SALES,"1/4/2024, 9:48 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000715587,0011S00001AtLLxQAN,"BLACKLINE AUTO CARE109 S. KIRBY ST. STE 412, GARLAND, TX 75042 US",BLACKLINE AUTO CARE,CASTANON BROTHERS INDUSTRIES LLC,"109 S. KIRBY ST. STE 412, GARLAND, TX 75042 US",,Approved,IC DIRECT SALES,"1/4/2024, 10:14 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
CY24-LOYALTY,Tony Pierce,0000707635,0011S0000153UiQQAU,"COLLETT TIRE SHOP201 N. COLLETT AVE, DALLAS, TX 75214 US",COLLETT TIRE SHOP,,"201 N. COLLETT AVE, DALLAS, TX 75214 US",,Approved,IC DIRECT SALES,"1/4/2024, 9:46 PM",Yes,VPERK$ 2024 Loyalty Program,Automotive Svc Ctr,CENTRAL
